composition	zT	TmP	AtPC	AtPA	V_C	V_A	CovC	CovA	CovDiff	CovRat	EN_C	EN_A	EN_Dif	AW_C	AW_A	AW_Dif	IE_C	IE_A	IE_Dif
Na0.029Cu0.002Sn0.969Se1	0.020893746	303.95617	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.029142063	322.70063	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.055680562	370.37629	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.100941234	419.5066	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.157494234	467.9581	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.278560554	517.0885	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.359598984	566.7962	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.380117292	616.077	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.434539996	665.539	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.525644628	715.2453	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.029Cu0.002Sn0.969Se1	0.736712202	764.984	0.5	0.5	13.617	16	1.41371	1.16	0.25371	1.218715517	1.93001	2.55	-0.61999	115.8237853	78.971	36.85278527	7.2807258	9.7524	-2.4716742
Na0.028Cu0.01Sn0.963Se1	0.009336568	303.79114	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.015039123	323.34635	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.031080582	372.22357	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.051385744	421.7722	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.082969873	471.327	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.116262916	520.6272	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.155186677	570.643	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.188999135	619.9176	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.339377856	669.3418	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.424985686	718.6926	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.028Cu0.01Sn0.963Se1	0.560136623	768.1486	0.500249875	0.499750125	13.62	16	1.413336663	1.16	0.253336663	1.218393675	1.930589411	2.55	-0.619410589	115.4814221	78.971	36.51042208	7.286048452	9.7524	-2.466351548
Na0.033Cu0.016Sn0.961Se1	0.061067976	303.74156	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.084895912	322.94466	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.162398774	371.11032	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.275142758	420.4449	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.392453708	469.3407	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.460894304	518.5174	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.438419767	568.2152	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.403288695	617.8375	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.627730253	667.254	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.033Cu0.016Sn0.961Se1	0.738937074	716.752	0.502487562	0.497512438	13.663	16	1.413772277	1.16	0.253772277	1.218769205	1.92539604	2.55	-0.62460396	114.7086221	78.971	35.73762212	7.277921386	9.7524	-2.474478614
Na0.025Cu0.006Sn0.968Se1	0.012923671	304.27116	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.019711339	323.70476	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.046588589	372.61116	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.089942535	422.4368	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.140696651	471.8862	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.181837281	521.304	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.211128394	571.2123	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.216242517	620.6627	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.238164012	669.9572	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.308965438	719.3418	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.025Cu0.006Sn0.968Se1	0.521539548	768.746	0.499749875	0.500250125	13.643	16	1.413073073	1.16	0.253073073	1.218166442	1.933863864	2.55	-0.616136136	115.9832835	78.971	37.01228348	7.291022122	9.7524	-2.461377878
Na0.026Cu0.01Sn0.961Se1	0.059192635	303.9931	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.082298428	322.35793	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.178309583	369.31729	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.314512819	417.8158	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.427261353	465.9772	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.535712064	514.5465	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.529925323	564.1525	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.496217004	613.1881	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.49235449	662.6304	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.518998394	712.4115	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.026Cu0.01Sn0.961Se1	0.692018769	762.1038	0.499248873	0.500751127	13.59	16	1.413089268	1.16	0.253089268	1.218180403	1.932537613	2.55	-0.617462387	115.6604854	78.971	36.68948542	7.290239218	9.7524	-2.462160782
Na0.021Cu0.003Sn0.978Se1	0.064188266	303.92063	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.084761347	322.03392	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.173282974	368.66169	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.277406072	416.6556	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.365885523	464.4606	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.453483529	512.748	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.482596588	561.9978	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.437067948	611.0713	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.451170978	660.3084	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.549609032	709.7097	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.021Cu0.003Sn0.978Se1	0.632104982	759.2345	0.5004995	0.4995005	13.746	16	1.412634731	1.16	0.252634731	1.217788561	1.938233533	2.55	-0.611766467	116.5387257	78.971	37.56772568	7.298836826	9.7524	-2.453563174
Na0.019Cu0.009Sn0.972Se1	0.066969924	301.49792	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.112176288	323.43678	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.227197396	372.06769	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.363195524	421.4859	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.489089063	470.7146	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.273578788	520.0617	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.18799031	569.8489	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.210113504	619.186	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.30734576	668.639	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.423610198	718.3072	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.019Cu0.009Sn0.972Se1	0.659103839	767.6969	0.5	0.5	13.726	16	1.4122	1.16	0.2522	1.217413793	1.93989	2.55	-0.61011	116.3948396	78.971	37.42383959	7.3054513	9.7524	-2.4469487
Na0.02Cu0.015Sn0.965Se1	0.089994713	303.68684	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.122357766	321.69181	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.226974687	367.98229	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.287773399	415.6351	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.280111562	463.2619	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.181782446	511.2388	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.110584587	560.4525	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.110331511	609.5288	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.160196373	658.8511	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.26858716	708.539	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.02Cu0.015Sn0.965Se1	0.501560793	758.0151	0.5	0.5	13.695	16	1.41215	1.16	0.25215	1.21737069	1.9385	2.55	-0.6115	115.9681354	78.971	36.99713536	7.3055415	9.7524	-2.4468585
Na0.014Cu0.006Sn0.98Se1	0.050599372	304.17028	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.069487963	323.16699	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.120656085	371.44586	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.137598531	420.7319	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.111915193	469.7812	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.091395715	518.7969	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.080457982	568.7657	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.104173851	617.9696	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.16875803	667.3644	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.296388958	716.7773	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.006Sn0.98Se1	0.493957815	766.213	0.5	0.5	13.8	16	1.41164	1.16	0.25164	1.216931034	1.94522	2.55	-0.60478	117.0389328	78.971	38.06793275	7.3153278	9.7524	-2.4370722
Na0.014Cu0.012Sn0.973Se1	0.102383721	304.02603	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.139692134	323.02382	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.257463262	370.85325	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.386796033	419.8678	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.419734924	468.5793	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.177952677	517.6907	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.119316689	567.2019	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.136477406	616.4025	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.211863425	665.645	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.306552212	715.0981	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.014Cu0.012Sn0.973Se1	0.578074201	764.6124	0.499749875	0.500250125	13.768	16	1.411461461	1.16	0.251461461	1.216777122	1.944844845	2.55	-0.605155155	116.7059447	78.971	37.7349447	7.317596496	9.7524	-2.434803504
Na0.011Cu0.003Sn0.99Se1	0.007943809	304.04724	0.500998004	0.499001996	13.904	16	1.411334661	1.16	0.251334661	1.216667812	1.948535857	2.55	-0.601464143	117.4964397	78.971	38.52543969	7.320886753	9.7524	-2.431513247
Na0.011Cu0.003Sn0.99Se1	0.011560044	323.55513	0.500998004	0.499001996	13.904	16	1.411334661	1.16	0.251334661	1.216667812	1.948535857	2.55	-0.601464143	117.4964397	78.971	38.52543969	7.320886753	9.7524	-2.431513247
Na0.011Cu0.003Sn0.99Se1	0.024314605	372.29638	0.500998004	0.499001996	13.904	16	1.411334661	1.16	0.251334661	1.216667812	1.948535857	2.55	-0.601464143	117.4964397	78.971	38.52543969	7.320886753	9.7524	-2.431513247
Na0.011Cu0.003Sn0.99Se1	0.042997317	422.2759	0.500998004	0.499001996	13.904	16	1.411334661	1.16	0.251334661	1.216667812	1.948535857	2.55	-0.601464143	117.4964397	78.971	38.52543969	7.320886753	9.7524	-2.431513247
Na0.011Cu0.003Sn0.99Se1	0.086981701	471.7098	0.500998004	0.499001996	13.904	16	1.411334661	1.16	0.251334661	1.216667812	1.948535857	2.55	-0.601464143	117.4964397	78.971	38.52543969	7.320886753	9.7524	-2.431513247
Na0.011Cu0.003Sn0.99Se1	0.173940065	521.3335	0.500998004	0.499001996	13.904	16	1.411334661	1.16	0.251334661	1.216667812	1.948535857	2.55	-0.601464143	117.4964397	78.971	38.52543969	7.320886753	9.7524	-2.431513247
Na0.011Cu0.003Sn0.99Se1	0.268846449	571.4285	0.500998004	0.499001996	13.904	16	1.411334661	1.16	0.251334661	1.216667812	1.948535857	2.55	-0.601464143	117.4964397	78.971	38.52543969	7.320886753	9.7524	-2.431513247
